시도,시군구,구분,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,합계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,차대사람,,,,,,,,,,,,,,,,차대차,,,,,,,,,,,,,,,,합계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,차대사람,,,,,,,,,,,,,,,,차대차,,,,,,,,,,,,,,,
,중구,사고건수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,사망자수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,부상자수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,(중상자수),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,(경상자수),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,서구,사고건수,1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,3,2,,,,,,1,,,,2,2,,,,,,,,,,,,,1,1,,,,,2,2,,,,,2,2,,,,,,,,,1,,1,,,,,,,,1,1,,,,
,,사망자수,0,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,0,0,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,0,,0,,,,,,,,0,0,,,,
,,부상자수,1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,4,2,,,,,,2,,,,2,2,,,,,,,,,,,,,2,2,,,,,2,2,,,,,2,2,,,,,,,,,2,,2,,,,,,,,2,2,,,,
,,(중상자수),0,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,0,0,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,0,,0,,,,,,,,0,0,,,,
,,(경상자수),1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,4,2,,,,,,2,,,,2,2,,,,,,,,,,,,,2,2,,,,,2,2,,,,,2,2,,,,,,,,,2,,2,,,,,,,,2,2,,,,
,동구,사고건수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,1,,,,,,2,2,,,,,,,,,1,1,,,,,,,,,3,2,,,,1,2,2,,,,,,,1,1,,,,,,,,,,,,,,,,
,,사망자수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,
,,부상자수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,1,,,,,,2,2,,,,,,,,,1,1,,,,,,,,,3,2,,,,1,2,2,,,,,,,1,1,,,,,,,,,,,,,,,,
,,(중상자수),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,1,,,,,,2,2,,,,,,,,,1,1,,,,,,,,,3,2,,,,1,2,2,,,,,,,1,1,,,,,,,,,,,,,,,,
,,(경상자수),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,
,영도구,사고건수,4,3,1,,,,,,,,,3,3,,,1,1,,,,,,,,,,,,,,,4,3,1,,,,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,,,,,1,1,,,,,,,,,,,1,1,,,,,,,1,1,,,,,1,1,,,,,,,,,1,1,,,,,,,1,1,,,,,,
,,사망자수,0,0,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,,,,,,,0,0,,,,,,,0,0,,,,,0,0,,,,,,,,,0,0,,,,,,,0,0,,,,,,
,,부상자수,4,3,1,,,,,,,,,3,3,,,1,1,,,,,,,,,,,,,,,4,3,1,,,,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,,,,,1,1,,,,,,,,,,,1,1,,,,,,,1,1,,,,,1,1,,,,,,,,,1,1,,,,,,,1,1,,,,,,
,,(중상자수),2,1,1,,,,,,,,,1,1,,,1,1,,,,,,,,,,,,,,,2,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,,,,,1,1,,,,,,,,,,,1,1,,,,,,,1,1,,,,,1,1,,,,,,,,,1,1,,,,,,,1,1,,,,,,
,,(경상자수),2,2,0,,,,,,,,,2,2,,,0,0,,,,,,,,,,,,,,,2,2,0,,,,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,,,,,,,0,0,,,,,,,0,0,,,,,0,0,,,,,,,,,0,0,,,,,,,0,0,,,,,,
,진구,사고건수,4,2,,,,1,,1,,,,2,2,,,,,,,,,1,1,,,1,1,,,,,3,2,,,,1,2,2,,,,,,,1,1,1,,1,,,,,,,,1,1,,,,,4,,,1,,2,,1,,,,,,,,,,1,1,,,2,2,,,1,1,,,,,3,,,1,,2,,,,,1,1,,,2,2,1,,1,,,,,,,,1,1,,,,
,,사망자수,0,0,,,,0,,0,,,,0,0,,,,,,,,,0,0,,,0,0,,,,,0,0,,,,0,0,0,,,,,,,0,0,0,,0,,,,,,,,0,0,,,,,0,,,0,,0,,0,,,,,,,,,,0,0,,,0,0,,,0,0,,,,,0,,,0,,0,,,,,0,0,,,0,0,0,,0,,,,,,,,0,0,,,,
,,부상자수,4,2,,,,1,,1,,,,2,2,,,,,,,,,1,1,,,1,1,,,,,3,2,,,,1,2,2,,,,,,,1,1,1,,1,,,,,,,,1,1,,,,,4,,,1,,2,,1,,,,,,,,,,1,1,,,2,2,,,1,1,,,,,3,,,1,,2,,,,,1,1,,,2,2,1,,1,,,,,,,,1,1,,,,
,,(중상자수),0,0,,,,0,,0,,,,0,0,,,,,,,,,0,0,,,0,0,,,,,0,0,,,,0,0,0,,,,,,,0,0,0,,0,,,,,,,,0,0,,,,,0,,,0,,0,,0,,,,,,,,,,0,0,,,0,0,,,0,0,,,,,0,,,0,,0,,,,,0,0,,,0,0,0,,0,,,,,,,,0,0,,,,
,,(경상자수),4,2,,,,1,,1,,,,2,2,,,,,,,,,1,1,,,1,1,,,,,3,2,,,,1,2,2,,,,,,,1,1,1,,1,,,,,,,,1,1,,,,,4,,,1,,2,,1,,,,,,,,,,1,1,,,2,2,,,1,1,,,,,3,,,1,,2,,,,,1,1,,,2,2,1,,1,,,,,,,,1,1,,,,
,동래구,사고건수,4,2,,,1,1,,,,,,2,2,,,,,,,1,1,1,1,,,,,,,,,4,2,,,1,1,2,2,,,,,1,1,1,1,,,,,,,,,,,,,,,,,2,,,,,1,,,,1,,,,,,,,,,,,1,1,,,,,,,1,1,1,,,,,1,,,,,,,,,1,1,1,,,,1,,,,,,,,,,1,1
,,사망자수,0,0,,,0,0,,,,,,0,0,,,,,,,0,0,0,0,,,,,,,,,0,0,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,,,,,0,,,,0,,,,,,,,,,,,0,0,,,,,,,0,0,0,,,,,0,,,,,,,,,0,0,0,,,,0,,,,,,,,,,0,0
,,부상자수,4,2,,,1,1,,,,,,2,2,,,,,,,1,1,1,1,,,,,,,,,4,2,,,1,1,2,2,,,,,1,1,1,1,,,,,,,,,,,,,,,,,2,,,,,1,,,,1,,,,,,,,,,,,1,1,,,,,,,1,1,1,,,,,1,,,,,,,,,1,1,1,,,,1,,,,,,,,,,1,1
,,(중상자수),2,1,,,0,1,,,,,,1,1,,,,,,,0,0,1,1,,,,,,,,,2,1,,,0,1,1,1,,,,,0,0,1,1,,,,,,,,,,,,,,,,,1,,,,,0,,,,1,,,,,,,,,,,,0,0,,,,,,,1,1,0,,,,,0,,,,,,,,,0,0,1,,,,1,,,,,,,,,,1,1
,,(경상자수),2,1,,,1,0,,,,,,1,1,,,,,,,1,1,0,0,,,,,,,,,2,1,,,1,0,1,1,,,,,1,1,0,0,,,,,,,,,,,,,,,,,1,,,,,1,,,,0,,,,,,,,,,,,1,1,,,,,,,0,0,1,,,,,1,,,,,,,,,1,1,0,,,,0,,,,,,,,,,0,0
,남구,사고건수,5,2,,,1,1,,,,1,,2,2,,,,,,,1,1,1,1,,,,,,,1,1,4,2,,,1,1,2,2,,,,,1,1,1,1,1,,,,1,,,,,,,,,,1,1,3,1,,,1,,,,,1,,1,1,,,,,,,1,1,,,,,,,,,1,1,2,1,,,1,,1,1,,,,,1,1,,,1,,,,1,,,,,,,,,,1,1
,,사망자수,0,0,,,0,0,,,,0,,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,,,,0,,,,,,,,,,0,0,0,0,,,0,,,,,0,,0,0,,,,,,,0,0,,,,,,,,,0,0,0,0,,,0,,0,0,,,,,0,0,,,0,,,,0,,,,,,,,,,0,0
,,부상자수,5,2,,,1,1,,,,1,,2,2,,,,,,,1,1,1,1,,,,,,,1,1,4,2,,,1,1,2,2,,,,,1,1,1,1,1,,,,1,,,,,,,,,,1,1,3,1,,,1,,,,,1,,1,1,,,,,,,1,1,,,,,,,,,1,1,2,1,,,1,,1,1,,,,,1,1,,,1,,,,1,,,,,,,,,,1,1
,,(중상자수),2,2,,,0,0,,,,0,,2,2,,,,,,,0,0,0,0,,,,,,,0,0,2,2,,,0,0,2,2,,,,,0,0,0,0,0,,,,0,,,,,,,,,,0,0,0,0,,,0,,,,,0,,0,0,,,,,,,0,0,,,,,,,,,0,0,0,0,,,0,,0,0,,,,,0,0,,,0,,,,0,,,,,,,,,,0,0
,,(경상자수),3,0,,,1,1,,,,1,,0,0,,,,,,,1,1,1,1,,,,,,,1,1,2,0,,,1,1,0,0,,,,,1,1,1,1,1,,,,1,,,,,,,,,,1,1,3,1,,,1,,,,,1,,1,1,,,,,,,1,1,,,,,,,,,1,1,2,1,,,1,,1,1,,,,,1,1,,,1,,,,1,,,,,,,,,,1,1
,북구,사고건수,3,,,,,1,,2,,,,,,,,,,,,,,1,1,,,2,2,,,,,1,,,,,1,,,,,,,,,1,1,2,,2,,,,,,,,2,2,,,,,4,2,,,,1,,1,,,,2,2,,,,,,,,,1,1,,,1,1,,,,,3,2,,,,1,2,2,,,,,,,1,1,1,,1,,,,,,,,1,1,,,,
,,사망자수,0,,,,,0,,0,,,,,,,,,,,,,,0,0,,,0,0,,,,,0,,,,,0,,,,,,,,,0,0,0,,0,,,,,,,,0,0,,,,,0,0,,,,0,,0,,,,0,0,,,,,,,,,0,0,,,0,0,,,,,0,0,,,,0,0,0,,,,,,,0,0,0,,0,,,,,,,,0,0,,,,
,,부상자수,3,,,,,1,,2,,,,,,,,,,,,,,1,1,,,2,2,,,,,1,,,,,1,,,,,,,,,1,1,2,,2,,,,,,,,2,2,,,,,4,2,,,,1,,1,,,,2,2,,,,,,,,,1,1,,,1,1,,,,,3,2,,,,1,2,2,,,,,,,1,1,1,,1,,,,,,,,1,1,,,,
,,(중상자수),0,,,,,0,,0,,,,,,,,,,,,,,0,0,,,0,0,,,,,0,,,,,0,,,,,,,,,0,0,0,,0,,,,,,,,0,0,,,,,1,0,,,,1,,0,,,,0,0,,,,,,,,,1,1,,,0,0,,,,,1,0,,,,1,0,0,,,,,,,1,1,0,,0,,,,,,,,0,0,,,,
,,(경상자수),3,,,,,1,,2,,,,,,,,,,,,,,1,1,,,2,2,,,,,1,,,,,1,,,,,,,,,1,1,2,,2,,,,,,,,2,2,,,,,3,2,,,,0,,1,,,,2,2,,,,,,,,,0,0,,,1,1,,,,,2,2,,,,0,2,2,,,,,,,0,0,1,,1,,,,,,,,1,1,,,,
,해운대구,사고건수,6,1,,,,2,,2,,1,,1,1,,,,,,,,,2,2,,,2,2,,,1,1,3,1,,,,2,1,1,,,,,,,2,2,3,,2,,1,,,,,,2,2,,,1,1,4,2,1,,1,,,,,,,2,2,,,1,1,,,1,1,,,,,,,,,,,4,2,1,,1,,2,2,1,1,,,1,1,,,,,,,,,,,,,,,,,,
,,사망자수,1,0,,,,0,,1,,0,,0,0,,,,,,,,,0,0,,,1,1,,,0,0,0,0,,,,0,0,0,,,,,,,0,0,1,,1,,0,,,,,,1,1,,,0,0,0,0,0,,0,,,,,,,0,0,,,0,0,,,0,0,,,,,,,,,,,0,0,0,,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
,,부상자수,6,1,,,,2,,2,,1,,1,1,,,,,,,,,2,2,,,2,2,,,1,1,3,1,,,,2,1,1,,,,,,,2,2,3,,2,,1,,,,,,2,2,,,1,1,4,2,1,,1,,,,,,,2,2,,,1,1,,,1,1,,,,,,,,,,,4,2,1,,1,,2,2,1,1,,,1,1,,,,,,,,,,,,,,,,,,
,,(중상자수),2,0,,,,0,,1,,1,,0,0,,,,,,,,,0,0,,,1,1,,,1,1,0,0,,,,0,0,0,,,,,,,0,0,2,,1,,1,,,,,,1,1,,,1,1,1,1,0,,0,,,,,,,1,1,,,0,0,,,0,0,,,,,,,,,,,1,1,0,,0,,1,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,
,,(경상자수),4,1,,,,2,,1,,0,,1,1,,,,,,,,,2,2,,,1,1,,,0,0,3,1,,,,2,1,1,,,,,,,2,2,1,,1,,0,,,,,,1,1,,,0,0,3,1,1,,1,,,,,,,1,1,,,1,1,,,1,1,,,,,,,,,,,3,1,1,,1,,1,1,1,1,,,1,1,,,,,,,,,,,,,,,,,,
,사하구,사고건수,5,5,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,5,5,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,1,,1,,,,,,1,1,,,,,1,1,,,1,1,,,,,,,,,3,1,,1,,1,1,1,,,1,1,,,1,1,,,,,,,,,,,,,,,,
,,사망자수,0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,,,,,0,0,,,,,0,0,,,0,0,,,,,,,,,0,0,,0,,0,0,0,,,0,0,,,0,0,,,,,,,,,,,,,,,,
,,부상자수,5,5,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,5,5,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,1,,1,,,,,,1,1,,,,,1,1,,,1,1,,,,,,,,,3,1,,1,,1,1,1,,,1,1,,,1,1,,,,,,,,,,,,,,,,
,,(중상자수),3,3,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,3,3,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,0,,1,,,,,,0,0,,,,,0,0,,,1,1,,,,,,,,,1,0,,0,,1,0,0,,,0,0,,,1,1,,,,,,,,,,,,,,,,
,,(경상자수),2,2,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,2,2,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,1,,0,,,,,,1,1,,,,,1,1,,,0,0,,,,,,,,,2,1,,1,,0,1,1,,,1,1,,,0,0,,,,,,,,,,,,,,,,
,금정구,사고건수,5,2,,,,3,,,,,,2,2,,,,,,,,,3,3,,,,,,,,,5,2,,,,3,2,2,,,,,,,3,3,,,,,,,,,,,,,,,,,3,1,,1,,1,,,,,,1,1,,,,,1,1,,,1,1,,,,,,,,,3,1,,1,,1,1,1,,,1,1,,,1,1,,,,,,,,,,,,,,,,
,,사망자수,0,0,,,,0,,,,,,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,,0,,0,,,,,,0,0,,,,,0,0,,,0,0,,,,,,,,,0,0,,0,,0,0,0,,,0,0,,,0,0,,,,,,,,,,,,,,,,
,,부상자수,5,2,,,,3,,,,,,2,2,,,,,,,,,3,3,,,,,,,,,5,2,,,,3,2,2,,,,,,,3,3,,,,,,,,,,,,,,,,,4,1,,1,,2,,,,,,1,1,,,,,1,1,,,2,2,,,,,,,,,4,1,,1,,2,1,1,,,1,1,,,2,2,,,,,,,,,,,,,,,,
,,(중상자수),0,0,,,,0,,,,,,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,1,0,,1,,0,,,,,,0,0,,,,,1,1,,,0,0,,,,,,,,,1,0,,1,,0,0,0,,,1,1,,,0,0,,,,,,,,,,,,,,,,
,,(경상자수),4,2,,,,2,,,,,,2,2,,,,,,,,,2,2,,,,,,,,,4,2,,,,2,2,2,,,,,,,2,2,,,,,,,,,,,,,,,,,3,1,,0,,2,,,,,,1,1,,,,,0,0,,,2,2,,,,,,,,,3,1,,0,,2,1,1,,,0,0,,,2,2,,,,,,,,,,,,,,,,
,강서구,사고건수,1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,사망자수,0,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,부상자수,1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(중상자수),0,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(경상자수),1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,연제구,사고건수,4,2,,,,2,,,,,,2,2,,,,,,,,,2,2,,,,,,,,,4,2,,,,2,2,2,,,,,,,2,2,,,,,,,,,,,,,,,,,5,3,,,,2,,,,,,3,3,,,,,,,,,2,2,,,,,,,,,5,3,,,,2,3,3,,,,,,,2,2,,,,,,,,,,,,,,,,
,,사망자수,0,0,,,,0,,,,,,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,
,,부상자수,4,2,,,,2,,,,,,2,2,,,,,,,,,2,2,,,,,,,,,4,2,,,,2,2,2,,,,,,,2,2,,,,,,,,,,,,,,,,,5,3,,,,2,,,,,,3,3,,,,,,,,,2,2,,,,,,,,,5,3,,,,2,3,3,,,,,,,2,2,,,,,,,,,,,,,,,,
,,(중상자수),2,1,,,,1,,,,,,1,1,,,,,,,,,1,1,,,,,,,,,2,1,,,,1,1,1,,,,,,,1,1,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,
,,(경상자수),2,1,,,,1,,,,,,1,1,,,,,,,,,1,1,,,,,,,,,2,1,,,,1,1,1,,,,,,,1,1,,,,,,,,,,,,,,,,,5,3,,,,2,,,,,,3,3,,,,,,,,,2,2,,,,,,,,,5,3,,,,2,3,3,,,,,,,2,2,,,,,,,,,,,,,,,,
,수영구,사고건수,2,1,,,,1,,,,,,1,1,,,,,,,,,1,1,,,,,,,,,2,1,,,,1,1,1,,,,,,,1,1,,,,,,,,,,,,,,,,,4,1,,,1,2,,,,,,1,1,,,,,,,1,1,2,2,,,,,,,,,4,1,,,1,2,1,1,,,,,1,1,2,2,,,,,,,,,,,,,,,,
,,사망자수,0,0,,,,0,,,,,,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,0,0,,,,,,,0,0,0,0,,,,,,,,,0,0,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,
,,부상자수,2,1,,,,1,,,,,,1,1,,,,,,,,,1,1,,,,,,,,,2,1,,,,1,1,1,,,,,,,1,1,,,,,,,,,,,,,,,,,4,1,,,1,2,,,,,,1,1,,,,,,,1,1,2,2,,,,,,,,,4,1,,,1,2,1,1,,,,,1,1,2,2,,,,,,,,,,,,,,,,
,,(중상자수),0,0,,,,0,,,,,,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,1,0,,,0,1,,,,,,0,0,,,,,,,0,0,1,1,,,,,,,,,1,0,,,0,1,0,0,,,,,0,0,1,1,,,,,,,,,,,,,,,,
,,(경상자수),2,1,,,,1,,,,,,1,1,,,,,,,,,1,1,,,,,,,,,2,1,,,,1,1,1,,,,,,,1,1,,,,,,,,,,,,,,,,,3,1,,,1,1,,,,,,1,1,,,,,,,1,1,1,1,,,,,,,,,3,1,,,1,1,1,1,,,,,1,1,1,1,,,,,,,,,,,,,,,,
,사상구,사고건수,1,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,사망자수,0,,,,0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,,,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,부상자수,2,,,,2,,,,,,,,,,,,,,,2,2,,,,,,,,,,,2,,,,2,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,(중상자수),1,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,(경상자수),1,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,기장군,사고건수,2,1,,,,,,1,,,,1,1,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,,1,,1,,,,,,,,1,1,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,1
,,사망자수,0,0,,,,,,0,,,,0,0,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,0,,0,,,,,,,,0,0,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,0,0
,,부상자수,2,1,,,,,,1,,,,1,1,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,,1,,1,,,,,,,,1,1,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,1
,,(중상자수),0,0,,,,,,0,,,,0,0,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,0,,0,,,,,,,,0,0,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,0,0
,,(경상자수),2,1,,,,,,1,,,,1,1,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,,1,,1,,,,,,,,1,1,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,1
대구,합계,사고건수,25,6,1,2,1,4,,5,,6,,6,6,,,1,1,2,2,1,1,4,4,,,5,5,,,6,6,14,6,1,2,1,4,6,6,1,1,2,2,1,1,4,4,11,,5,,6,,,,,,5,5,,,6,6,33,15,2,1,,5,,7,1,2,,15,15,,,2,2,1,1,,,5,5,,,7,7,1,1,2,2,23,15,2,1,,5,15,15,2,2,1,1,,,5,5,10,,7,1,2,,,,,,7,7,1,1,2,2
,,사망자수,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,0,0,,,0,0,0,0,0,0,,0,,0,0,0,,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,,,,,,0,0,0,0,0,0
,,부상자수,27,6,1,2,1,4,,7,,6,,6,6,,,1,1,2,2,1,1,4,4,,,7,7,,,6,6,14,6,1,2,1,4,6,6,1,1,2,2,1,1,4,4,13,,7,,6,,,,,,7,7,,,6,6,34,15,2,1,,5,,7,1,3,,15,15,,,2,2,1,1,,,5,5,,,7,7,1,1,3,3,23,15,2,1,,5,15,15,2,2,1,1,,,5,5,11,,7,1,3,,,,,,7,7,1,1,3,3
